,hair_slide,carousel,wok,photocopier,jellyfish,organ,arctic_fox,chime,tobacco_shop,slot,spider_web,cocktail_shaker,upright,ear,unicycle,boxer,consomme,robin,rock_beauty,stage,house_finch,three-toed_sloth,tile_roof,french_bulldog,harvestman,green_mamba,dishrag,newfoundland,triceratops,barrel,file,miniature_poodle,clog,tank,saluki,hotdog,yawl,walker_hound,lipstick,prayer_rug,worm_fence,fire_screen,frying_pan,reel,ladybug,oboe,cliff,beer_bottle,holster,gordon_setter,pencil_box,ashcan,dugong,komondor,orange,bolete,aircraft_carrier,dome,tibetan_mastiff,parallel_bars,solar_dish,toucan,snorkel,street_sign,goose,rhinoceros_beetle,catamaran,combination_lock,ipod,missile,poncho,horizontal_bar,miniskirt,meerkat,ibizan_hound,garbage_truck,white_wolf,carton,coral_reef,cannon,hourglass,crate,cuirass,theater_curtain,malamute,trifle,african_hunting_dog,mixing_bowl,black-footed_ferret,nematode,golden_retriever,lion,bookshop,electric_guitar,scoreboard,ant,vase,dalmatian,school_bus,king_crab
38,0.284667969,0.42578125,-0.001342773,0.032043457,0.065063477,0.357910156,0.148681641,0.287109375,0.283447266,-0.028045654,0.190429688,0.528320313,0.3046875,0.472900391,0.180908203,0.082214355,0.347167969,0.600585938,0.129638672,0.458007813,0.6015625,-0.057983398,0.343017578,0.602539063,0.828125,-0.045227051,0.18359375,-0.213378906,0.328125,0.439941406,0.077636719,-0.003799438,0.238769531,0.293457031,-0.159301758,-0.029663086,0.088562012,-0.353515625,0.201416016,-0.034942627,0.283203125,-0.001434326,0.200805664,0.477783203,0.366699219,-0.23828125,0.251953125,0.165527344,0.243652344,-0.044799805,-0.09564209,0.465820313,-0.133544922,0.027664185,0.178466797,0.353027344,-0.0703125,0.530273438,-0.535644531,0.611328125,0.541992188,-0.022033691,0.041687012,0.102966309,-0.119384766,0.390380859,0.509277344,-0.028167725,0.52734375,0.435302734,0.591796875,0.666015625,0.373046875,0.029159546,0.135742188,0.259521484,0.047424316,0.377929688,0.180297852,0.528808594,0.254394531,-0.032073975,0.526367188,0.365722656,0.075500488,0.948242188,0.027450562,0.250488281,0.153320313,-0.057403564,0.317626953,0.220214844,0.102539063,0.67578125,0.140991211,0.041381836,0.375244141,0.222900391,0.264160156,0.100402832
39,0.011070251,-0.123168945,0.267578125,-0.378417969,0.325683594,-0.156616211,-0.040039063,-0.012023926,-0.303222656,0.094482422,0.011772156,0.197998047,0.080383301,-0.024261475,-0.08392334,0.385986328,-0.250976563,-0.06237793,-0.092285156,-0.01210022,-0.048370361,0.397216797,-0.334716797,0.630371094,0.151489258,0.06817627,0.12109375,0.369628906,0.091552734,-0.173828125,-0.239990234,0.5546875,-0.071166992,-0.416015625,0.003921509,0.094482422,-0.019500732,0.126708984,-0.056121826,-0.381835938,0.168457031,0.467041016,0.412597656,0.007446289,0.072937012,-0.3828125,-0.228271484,0.022827148,-0.240722656,0.228271484,-0.150634766,-0.236816406,0.873535156,0.494140625,-0.367919922,0.072143555,-0.119689941,-0.293701172,0.682617188,-0.081604004,-0.040557861,0.5546875,0.372070313,0.238037109,-0.146240234,0.640625,0.061248779,0.148681641,0.040588379,-0.17590332,0.025604248,-0.044036865,0.063049316,-0.038665771,-0.054473877,-0.41015625,0.124694824,0.217163086,0.019592285,-0.131591797,0.05960083,-0.099853516,-0.583496094,-0.231567383,0.185546875,0.407226563,0.215209961,0.438476563,0.37890625,0.452636719,0.290039063,0.069946289,-0.217773438,0.076171875,0.169189453,0.239257813,0.545898438,0.185302734,-0.228271484,-0.103515625
40,-0.208496094,-0.468261719,-0.082763672,0.219116211,0.197998047,0.006721497,0.160888672,-0.209960938,0.115844727,-0.239379883,0.083618164,0.057281494,0.06640625,0.052520752,-0.277832031,-0.002861023,0.440673828,0.823242188,0.060241699,-0.083129883,0.405761719,0.634765625,0.227783203,0.227294922,0.217529297,0.51953125,-0.096435547,0.266113281,-0.001159668,-0.235717773,0.281005859,0.020385742,-0.113525391,0.031829834,0.223510742,0.148193359,-0.040527344,0.038665771,-0.034881592,-0.261230469,0.206054688,-0.273681641,0.177246094,-0.052978516,0.63671875,-0.072265625,-0.286865234,0.135253906,-0.353027344,0.651367188,-0.230957031,0.027206421,0.185424805,0.091308594,0.396484375,0.220947266,-0.157470703,-0.393066406,0.801757813,-0.151855469,-0.009963989,0.190429688,0.048309326,-0.209228516,-0.04510498,0.42578125,-0.263671875,0.05078125,0.368896484,0.01739502,-0.142333984,0.068603516,-0.115234375,-0.003173828,-0.217651367,0.145751953,0.144897461,-0.089599609,-0.11730957,-0.259033203,-0.322998047,-0.330078125,-0.304199219,0.161865234,0.191162109,0.216552734,0.225708008,-0.142456055,0.533691406,0.250244141,0.188232422,0.016921997,0.057098389,-0.154418945,-0.253417969,0.227294922,-0.168579102,0.111083984,-0.322753906,-0.171508789
41,0.409423828,-0.026016235,0.023254395,0.042297363,0.352783203,-0.259765625,0.451171875,-0.145507813,-0.004772186,0.047729492,0.35546875,0.206787109,0.261230469,0.107421875,0.321777344,0.165771484,0.704101563,0.089172363,0.607421875,0.210693359,0.077758789,-0.259765625,0.2734375,0.424316406,0.454101563,0.091003418,-0.066894531,0.413085938,-0.147949219,0.113769531,0.301269531,0.301757813,-0.362304688,0.006164551,0.11517334,0.525390625,-0.133300781,0.07611084,0.327880859,-0.213623047,-0.093139648,-0.159179688,0.323730469,0.311523438,0.436523438,0.383544922,0.545410156,0.476074219,0.271484375,0.2890625,-0.067443848,0.438476563,-0.374755859,0.268554688,0.468261719,-0.04498291,-0.07208252,0.412353516,0.328613281,-0.104614258,0.166137695,-0.19921875,0.094482422,0.050079346,0.426757813,-0.218017578,0.266601563,-0.143920898,0.403320313,0.074707031,0.360351563,0.085327148,-0.098876953,0.518554688,0.558105469,-0.071105957,0.141479492,0.274902344,-0.191894531,-0.313476563,0.169433594,0.045257568,-0.199707031,0.149658203,0.401367188,0.504394531,0.480957031,0.163574219,0.254394531,0.234619141,0.387695313,-0.287109375,0.025009155,0.182861328,-0.202880859,0.583984375,0.080993652,0.798339844,0.188354492,0.174072266
42,0.252929688,0.038513184,0.044006348,0.140136719,0.399902344,0.373046875,0.215576172,-0.004600525,0.349121094,-0.026992798,-0.081481934,0.137817383,0.492919922,0.202514648,-0.009857178,0.680664063,-0.026168823,0.239257813,0.366699219,0.430175781,-0.00088501,0.355224609,0.119445801,0.237548828,0.651855469,0.115112305,0.483398438,0.427246094,0.193359375,-0.066711426,0.43359375,0.431152344,0.12890625,-0.372558594,0.370361328,0.220581055,0.316894531,0.263183594,0.244140625,0.197509766,-0.188964844,0.376464844,-0.091369629,0.326660156,-0.102539063,0.447753906,-0.182617188,0.118286133,0.292480469,0.442382813,0.027084351,0.20703125,0.032989502,-0.098510742,0.034667969,0.417480469,0.198242188,0.118774414,0.34765625,0.162841797,0.282226563,0.024276733,0.157226563,-0.035339355,0.046569824,0.285400391,0.404052734,-0.119262695,0.395507813,0.184082031,0.284912109,0.080078125,0.663574219,0.419189453,0.016571045,0.316162109,0.139770508,0.158447266,0.394775391,-0.287353516,-0.008811951,0.073730469,0.4375,0.181518555,0.541015625,-0.008514404,0.609375,-0.063964844,0.592773438,0.26171875,0.375976563,0.612304688,0.146240234,0.089416504,-0.291259766,0.129638672,0.153686523,0.266357422,0.356445313,0.180419922
43,-0.187744141,-0.137695313,-0.246826172,0.315673828,0.345703125,-0.225585938,0.398681641,-0.246826172,-0.047790527,-0.333496094,0.187255859,0.357421875,0.374511719,0.392578125,0.447265625,0.168945313,0.201904297,0.604492188,0.135498047,0.418457031,0.040344238,0.167358398,-0.096679688,0.070556641,0.087036133,0.416015625,0.405273438,0.220581055,0.197509766,-0.02671814,-0.128173828,0.24609375,0.090576172,0.254394531,0.149414063,0.164306641,0.023834229,0.381347656,0.43359375,-0.002166748,0.081237793,0.223266602,0.214477539,-0.173828125,0.158691406,0.26171875,0.244140625,0.030944824,0.309814453,0.468017578,0.257568359,-0.371582031,0.858398438,-0.068237305,0.466308594,0.696289063,-0.048797607,0.181152344,0.192260742,-0.075622559,-0.136962891,0.053710938,0.123596191,-0.065124512,0.328369141,-0.063232422,0.409179688,-0.158447266,0.224487305,-0.004638672,0.234985352,0.093933105,0.366210938,0.55078125,0.565917969,-0.096679688,0.82421875,-0.055480957,0.229248047,0.145751953,0.139160156,-0.025497437,-0.201293945,0.569335938,0.30859375,0.028808594,0.233154297,0.096069336,0.6171875,0.075439453,0.817382813,0.290527344,0.086303711,-0.068603516,0.063598633,0.156005859,-0.02532959,0.442382813,0.270751953,0.200439453
44,0.668945313,0.380371094,0.577148438,0.598632813,0.468261719,0.067138672,0.497070313,0.401123047,-0.00378418,0.341796875,0.26953125,0.409912109,0.637207031,-0.342041016,0.52734375,0.444580078,0.278320313,0.285888672,0.298095703,-0.080871582,0.055145264,0.270996094,0.157592773,0.180908203,0.697265625,0.465820313,-0.043365479,0.313476563,0.062744141,0.825195313,0.275390625,0.235595703,0.118774414,0.154541016,0.468261719,0.291992188,0.412597656,0.674804688,0.360839844,0.09387207,0.038818359,0.136474609,0.625,0.841796875,0.333496094,0.10144043,0.428466797,0.430908203,0.083312988,0.475097656,0.502441406,0.163085938,0.23046875,0.516113281,0.210449219,-0.237792969,0.228759766,0.250488281,0.307128906,0.224975586,0.297851563,0.342529297,0.443115234,0.127075195,0.128662109,0.008575439,0.461914063,0.423583984,0.884277344,0.618652344,0.043884277,0.385253906,-0.17956543,0.239990234,0.342285156,0.426757813,0.547851563,0.527832031,0.184570313,0.497558594,0.393066406,0.705078125,0.205078125,0.001205444,0.250732422,0.273193359,0.506347656,0.46484375,0.424316406,0.441162109,0.302246094,0.665527344,-0.111633301,0.297119141,0.179443359,1.048828125,0.69921875,0.4140625,0.143798828,0.506835938
45,-0.3671875,-0.415527344,-0.413818359,0.020294189,0.132446289,-0.166381836,-0.153808594,-0.355712891,-0.100158691,-0.454589844,-0.322998047,-0.383300781,-0.075561523,-0.129516602,0.084716797,-0.425537109,-0.334472656,0.039123535,-0.607910156,-0.345703125,0.097717285,0.026947021,-0.221435547,-0.143310547,-0.246826172,0.175170898,0.156982422,0.05267334,-0.446777344,0.198730469,-0.294921875,-0.41796875,-0.291503906,-0.327148438,-0.509277344,-0.031738281,-0.359863281,-0.342529297,-0.068054199,0.201904297,0.341552734,-0.100952148,0.209960938,-0.392089844,-0.413085938,0.125732422,-0.465332031,-0.540527344,0.377441406,-0.040618896,-0.321777344,-0.107177734,0.11340332,-0.327636719,0.254394531,0.002990723,-0.117797852,-0.472412109,-0.261230469,-0.10736084,-0.132202148,-0.479492188,-0.247558594,-0.333984375,-0.261474609,-0.314453125,0.017486572,0.255371094,-0.576660156,-0.534667969,0.15234375,-0.201171875,-0.316894531,-0.438720703,-0.199462891,-0.64453125,-0.600097656,-0.861328125,-0.618652344,-0.533203125,-0.135498047,-0.279296875,0.124755859,0.128295898,-0.429443359,-0.250976563,-0.20324707,-0.078125,-0.132080078,-0.140258789,-0.061187744,-0.438964844,-0.11920166,0.060089111,-0.210083008,-0.391845703,-0.325195313,-0.954101563,-0.166748047,-0.069030762
46,0.120117188,-0.115722656,-0.36328125,-0.209960938,-0.129150391,0.263427734,0.256347656,-0.210571289,-0.125488281,0.00969696,0.007568359,0.250976563,0.06048584,-0.083618164,-0.193115234,-0.334960938,-0.056243896,-0.054199219,-0.191772461,-0.338867188,-0.177246094,-0.116516113,-0.583984375,-0.62890625,-0.067504883,-0.366699219,-0.209960938,0.06829834,0.00969696,-0.124145508,-0.073852539,-0.171386719,-0.211181641,0.014167786,-0.069885254,-0.203491211,-0.666992188,-0.482421875,-0.266601563,-0.801757813,-0.382324219,-0.438476563,-0.223876953,-0.167724609,-0.329589844,0.177978516,-0.146850586,0.051055908,0.07019043,-0.084533691,-0.124023438,0.064208984,-0.21484375,0.189453125,-0.016372681,0.473632813,0.063110352,0.024047852,-0.178710938,-0.341308594,-0.274658203,-0.750976563,-0.415527344,-0.083312988,-0.324951172,-0.479736328,-0.07409668,0.266113281,0.084472656,-0.190917969,-0.390869141,-0.550292969,-0.322265625,-0.141723633,-0.123657227,-0.068725586,-0.118530273,-0.106628418,-0.201904297,0.014144897,-0.15234375,-0.123046875,-0.445800781,-0.371582031,-0.134887695,-0.258300781,-0.383300781,-0.493164063,-0.034973145,-0.41796875,0.500976563,-0.176757813,-0.002624512,-0.538085938,-0.112182617,-0.486328125,-0.241210938,0.219848633,-0.06854248,-0.087158203
47,0.873046875,0.552246094,0.857421875,1.028320313,0.497558594,0.868164063,0.146484375,0.662109375,0.789550781,0.890136719,0.276367188,0.640625,0.674316406,0.557617188,0.80859375,0.547851563,0.728515625,0.165161133,0.372070313,0.853515625,-0.052856445,0.099182129,0.904296875,0.176147461,0.472412109,0.140380859,0.328125,0.458740234,0.716796875,0.5625,0.842773438,0.152832031,0.784179688,0.697265625,0.348144531,0.062927246,0.419433594,0.078918457,0.382568359,0.62109375,0.575195313,0.94140625,0.83203125,0.94921875,0.216796875,0.778320313,0.222045898,0.61328125,0.4140625,0.498046875,0.833984375,0.692382813,0.302734375,0.611328125,0.284667969,0.469726563,0.737304688,0.441650391,0.123352051,0.748046875,1.114257813,-0.008346558,0.450927734,1.111328125,-0.250976563,0.270019531,0.6953125,0.982421875,0.592773438,0.717773438,0.435058594,0.913085938,0.77734375,-0.037231445,0.244140625,0.120483398,-0.007995605,0.725585938,0.309082031,0.679199219,0.528320313,0.6328125,0.845214844,0.718261719,-0.041320801,0.515625,-0.023910522,0.725585938,0.185302734,-0.190185547,-0.218383789,0.144775391,1.09375,1.006835938,0.721679688,0.277832031,0.257568359,0.338623047,0.260742188,0.372558594
48,-0.254394531,-0.077697754,-0.118164063,-0.168701172,-0.270507813,-0.212768555,0.181640625,-0.268066406,0.282714844,0.450195313,-0.439697266,0.478515625,-0.009857178,-0.279541016,-0.146484375,-0.118896484,0.199951172,0.32421875,-0.052734375,-0.080322266,0.436523438,-0.142822266,-0.003723145,-0.429199219,-0.166748047,0.164794922,0.1484375,0.031738281,-0.218505859,-0.070068359,0.192382813,-0.11706543,-0.002454758,-0.04083252,0.323974609,-0.253173828,0.395019531,0.187011719,-0.000305176,0.233032227,-0.253417969,-0.188232422,-0.05657959,0.184082031,-0.287597656,-0.098388672,-0.205322266,0.384277344,0.048309326,-0.136230469,-0.147705078,0.239868164,0.262207031,-0.365722656,-0.190917969,-0.080749512,-0.312255859,-0.038818359,-0.221923828,0.135742188,-0.301025391,-0.121948242,0.086853027,-0.295898438,0.110839844,-0.012985229,-0.198364258,0.313476563,-0.05480957,0.049072266,-0.160644531,-0.181762695,0.109558105,0.081542969,-0.163085938,0.098937988,0.278320313,-0.00793457,0.051635742,-0.036865234,0.330566406,0.181396484,0.032684326,0.31640625,0.4765625,0.110595703,-0.383300781,0.03125,0.583496094,-0.240234375,0.315185547,0.070678711,0.318603516,0.120788574,0.042907715,-0.051055908,0.048583984,0.116821289,0.06161499,-0.326416016
49,0.10949707,0.37890625,-0.162963867,-0.071777344,0.185913086,-0.118774414,-0.302490234,0.101806641,-0.261474609,-0.040435791,0.242675781,0.104248047,-0.069824219,0.094848633,0.234375,0.070068359,-0.216674805,-0.099731445,-0.048431396,-0.126586914,-0.477539063,-0.224609375,-0.279296875,0.040740967,-0.097167969,0.391113281,0.069580078,0.115966797,0.048461914,-0.289550781,-0.251464844,0.045684814,0.209228516,-0.0625,0.033294678,-0.06842041,-0.094360352,-0.372070313,-0.018218994,-0.084350586,-0.019119263,0.125488281,-0.172607422,-0.126953125,0.069702148,0.250488281,-0.264892578,0.178344727,-0.082641602,-0.253417969,-0.146240234,0.051086426,-0.540039063,0.325927734,-0.067687988,-0.083007813,0.293457031,0.039337158,-0.583984375,0.024078369,-0.312988281,-0.310791016,0.027328491,0.016799927,-0.079345703,0.026000977,-0.08215332,-0.465087891,-0.334716797,-0.072021484,0.620117188,-0.459716797,0.044189453,0.225585938,-0.199462891,-0.038024902,-0.546875,-0.25,-0.200073242,0.070800781,-0.116149902,0.1015625,-0.279541016,0.015701294,-0.180908203,-0.194702148,-0.190673828,-0.342285156,-0.138549805,0.087219238,-0.001861572,0.027282715,-0.236816406,0.172851563,0.214233398,-0.248535156,-0.005584717,-0.017181396,0.149902344,0.268798828
50,0.054504395,-0.032592773,0.108642578,0.489257813,0.283691406,0.446533203,0.658203125,-0.20690918,-0.159057617,0.206665039,0.052032471,0.089416504,0.136962891,0.083496094,0.427246094,-0.069335938,0.128540039,0.200195313,0.272460938,-0.308837891,-0.000579834,0.501953125,0.370605469,0.364990234,0.229492188,-0.161254883,-0.12890625,0.189941406,0.243041992,-0.048492432,0.213378906,0.150878906,-0.345214844,0.288574219,-0.06817627,0.437744141,-0.357910156,0.384765625,-0.226318359,-0.514648438,0.553710938,-0.090942383,0.184448242,-0.451904297,0.297363281,0.348144531,0.055267334,0.083251953,-0.645507813,-0.046569824,0.138671875,-0.084960938,0.650878906,0.56640625,-0.011436462,0.031799316,0.587890625,-0.534179688,0.272460938,0.353759766,0.161010742,0.197509766,0.264404297,0.004825592,0.564453125,0.197631836,0.348876953,-0.035247803,0.161987305,0.112121582,0.05291748,0.497070313,-0.173583984,0.188110352,0.346191406,0.254394531,0.516113281,-0.012397766,0.490234375,0.05859375,0.141845703,-0.136230469,-0.097412109,-0.280273438,0.246337891,0.01574707,0.467041016,-0.165527344,0.354003906,0.5234375,0.248535156,0.315429688,-0.181274414,-0.103759766,-0.118713379,0.669433594,-0.403808594,0.44921875,-0.02154541,0.303222656
51,-0.046081543,0.403320313,0.156738281,0.39453125,0.697265625,-0.020324707,-0.279785156,-0.046844482,-0.254394531,0.016326904,0.30859375,-0.264648438,0.425048828,0.252197266,0.170654297,-0.067016602,0.052307129,-0.140380859,0.406738281,0.149536133,-0.440673828,-0.280273438,0.34375,-0.19152832,-0.207275391,-0.386962891,0.218139648,0.009017944,0.681640625,-0.079345703,0.116760254,-0.114379883,0.106872559,0.394775391,-0.36328125,0.218261719,0.500976563,-0.195922852,0.541015625,0.433105469,-0.079406738,-0.115844727,0.070861816,-0.222900391,0.296386719,-0.432128906,0.4609375,-0.116638184,0.224121094,0.1953125,0.086547852,-0.152099609,-0.263671875,-0.016021729,0.223632813,-0.252197266,0.149658203,0.749023438,-0.103271484,0.655273438,0.290039063,-0.246704102,-0.146606445,0.166992188,0.208007813,-0.105957031,0.092224121,-0.148803711,0.114990234,0.424316406,0.534179688,0.362304688,0.368896484,-0.072692871,-0.20324707,-0.09753418,0.140625,-0.124145508,-0.241943359,0.063964844,0.201904297,0.383300781,0.451171875,-0.094848633,-0.177368164,-0.137329102,-0.223876953,0.124206543,-0.516601563,-0.028076172,0.061218262,0.505371094,-0.113525391,-0.133422852,0.186889648,-0.045440674,0.189575195,0.121459961,0.350097656,0.369873047
52,0.383300781,0.606445313,-0.021270752,0.187988281,0.560058594,0.364501953,0.021713257,0.140258789,-0.110412598,0.646972656,0.048706055,0.52734375,0.233886719,0.252197266,0.504394531,0.096435547,0.025650024,0.241210938,0.5,0.013671875,0.140869141,0.274169922,0.5234375,0.322753906,-0.01864624,0.181884766,-0.107055664,0.118774414,0.2734375,0.555664063,0.512695313,-0.118652344,0.71484375,0.550292969,-0.268554688,0.185791016,0.467285156,-0.017684937,0.5078125,0.139648438,0.140380859,0.134277344,-0.038085938,0.397460938,-0.067199707,0.439697266,0.510742188,0.520507813,0.487304688,-0.51171875,0.427734375,-0.048522949,0.262939453,-0.255371094,-0.034515381,0.407714844,0.331054688,0.429199219,-0.141601563,0.329833984,0.142700195,-0.387207031,-0.030822754,0.484619141,-0.203369141,0.5703125,0.349609375,-0.211181641,0.091308594,0.192382813,0.228027344,0.223876953,0.111999512,-0.139648438,0.002029419,0.192382813,0.106140137,0.415527344,0.567382813,0.154541016,0.455078125,0.432128906,0.236938477,0.302001953,-0.338378906,0.325683594,0.228027344,-0.012084961,0.117126465,0.166015625,-0.494140625,0.373046875,0.150878906,0.63671875,0.13269043,-0.059509277,0.199951172,-0.389892578,0.258789063,0.1328125
53,0.014450073,-0.160400391,0.152587891,0.00630188,0.166870117,0.131347656,-0.177246094,0.307128906,-0.224243164,0.309570313,0.322021484,0.149902344,0.069213867,-0.100097656,0.271484375,0.073547363,0.125854492,0.164306641,0.210449219,0.213378906,0.057617188,-0.061828613,0.532226563,-0.241455078,-0.177001953,0.166748047,0.046264648,-0.208496094,0.369140625,-0.038726807,-0.124755859,-0.530761719,0.056793213,-0.187988281,0.263183594,-0.06060791,-0.196044922,0.543457031,0.07232666,0.29296875,-0.292724609,0.377441406,0.266357422,0.432617188,0.312988281,-0.120117188,0.262207031,-0.335449219,0.227172852,0.10748291,0.33984375,0.098266602,-0.400878906,0.325439453,0.427978516,0.444335938,-0.296142578,0.217041016,-0.079101563,-0.1640625,0.00907135,-0.196777344,-0.2109375,-0.145385742,0.077636719,-0.257568359,-0.440917969,-0.015441895,-0.093383789,-0.353515625,-0.272705078,-0.080200195,-0.336669922,-0.043548584,0.5,-0.179443359,0.100219727,0.150634766,0.103149414,-0.061279297,-0.135498047,0.006698608,0.414306641,0.431152344,0.182373047,0.354980469,0.25390625,-0.185180664,-0.095825195,-0.001541138,0.194091797,-0.073974609,0.066040039,-0.239990234,0.105285645,-0.453613281,-0.050292969,0.054107666,-0.039611816,0.26953125
54,0.07220459,-0.018325806,0.320800781,-0.508300781,-0.296875,-0.059814453,-0.151611328,0.013938904,-0.363769531,-0.109985352,0.044555664,0.179199219,0.263183594,-0.069824219,-0.139282227,0.411621094,-0.406738281,-0.223266602,0.172485352,0.313964844,-0.013145447,0.05569458,-0.080871582,0.395996094,0.196777344,-0.12310791,0.254394531,0.153198242,0.053924561,0.016098022,-0.270996094,-0.197143555,0.132080078,0.147460938,-0.116333008,-0.147460938,-0.042724609,0.127441406,-0.159912109,-0.214111328,0.071411133,-0.080871582,-0.000640869,-0.254394531,0.3828125,0.406738281,0.055236816,-0.232055664,0.038452148,-0.059326172,-0.426757813,-0.675292969,0.049072266,-0.173217773,-0.5546875,-0.297119141,0.052001953,0.171508789,0.150146484,0.55859375,-0.026748657,-0.529785156,0.151123047,0.16015625,-0.005050659,-0.255615234,-0.003952026,0.113769531,-0.475341797,0.119018555,0.158203125,0.714355469,-0.228027344,0.303710938,-0.4453125,-0.171142578,-0.027084351,-0.279296875,0.063598633,-0.236328125,0.217041016,-0.233154297,0.4921875,0.456542969,0.236572266,-0.283203125,-0.020507813,-0.252929688,0.071594238,-0.085144043,0.482421875,0.126708984,0.176513672,0.265625,0.277587891,0.071655273,-0.182373047,0.587890625,0.052734375,-0.350097656
55,-0.087524414,-0.505371094,-0.102294922,-0.413574219,0.008125305,-0.158935547,-0.353759766,-0.070922852,0.063781738,0.201538086,-0.444824219,0.243896484,-0.583007813,-0.263671875,-0.415527344,0.072937012,-0.063842773,0.043243408,0.239868164,0.041137695,-0.106811523,-0.190185547,0.196899414,0.285644531,-0.225585938,-0.003067017,-0.141601563,0.410644531,-0.601074219,-0.033508301,0.088256836,0.173461914,-0.620605469,-0.225585938,0.397949219,0.07824707,-0.235961914,0.53125,0.06463623,0.063354492,-0.158447266,0.078125,-0.207763672,0.256347656,-0.356201172,-0.04083252,-0.014953613,-0.002471924,-0.185913086,-0.08380127,0.090332031,-0.079162598,0.211425781,0.185913086,-0.014038086,0.008636475,-0.398925781,-0.255126953,0.168701172,0.015441895,-0.081542969,-0.318847656,0.046203613,-0.132568359,0.137207031,-0.150390625,-0.03326416,-0.080993652,-0.045349121,0.004211426,-0.202270508,-0.087402344,0.061798096,-0.269287109,0.414550781,-0.184570313,-0.154052734,0.069030762,-0.108032227,0.031402588,-0.50390625,-0.027572632,-0.223388672,0.493652344,0.284667969,-0.109985352,0.078857422,0.260986328,-0.122741699,-0.065551758,0.21862793,-0.03012085,0.358398438,-0.326660156,-0.014358521,-0.397949219,-0.177734375,0.5546875,-0.054412842,0.106201172
56,0.184326172,0.051971436,-0.061218262,0.16784668,0.075134277,0.047119141,9.25064E-05,-0.322509766,-0.143310547,-0.278320313,0.009384155,0.186523438,0.190185547,-0.240966797,0.038208008,0.240234375,0.424804688,-0.264648438,-0.129150391,-0.211181641,0.203369141,-0.62109375,0.407470703,0.172607422,-0.23059082,-0.625,-0.155517578,-0.302734375,-0.091003418,-0.431152344,0.020065308,0.251953125,-0.265136719,0.067932129,-0.080993652,-0.069946289,-0.306152344,0.178588867,0.271972656,-0.081787109,0.374023438,-0.133789063,0.070556641,-0.470214844,-0.311035156,-0.060241699,0.313232422,0.284667969,-0.102416992,-0.052978516,0.211791992,0.089782715,-0.385253906,0.116516113,-0.454345703,0.015022278,-0.113891602,0.026580811,-0.121398926,0.323242188,0.100891113,-0.309326172,-0.440185547,-0.110717773,0.127685547,-0.347167969,-0.270996094,0.031921387,-0.626953125,0.32421875,0.102783203,0.245849609,0.234741211,0.195068359,0.30078125,0.004081726,-0.162841797,0.064880371,-0.288574219,0.042449951,0.203613281,0.312011719,-0.233276367,0.064941406,0.052307129,-0.092102051,0.007141113,-0.219238281,-0.10546875,-0.170410156,-0.104431152,-0.333496094,-0.208984375,0.083374023,0.364257813,-0.235961914,-0.002441406,0.351074219,-0.244506836,-0.071777344
57,0.017501831,-0.327148438,-0.393066406,0.350097656,-0.172607422,-0.2265625,-0.306640625,0.146484375,-0.267822266,-0.807128906,-0.280029297,-0.044372559,-0.026794434,-0.018005371,-0.218261719,-0.153442383,0.150390625,-0.285888672,0.185546875,-0.511230469,-0.146362305,-0.417480469,-0.119384766,-0.066345215,-0.319335938,-0.069335938,-0.290039063,0.201660156,0.197998047,-0.058868408,-0.410644531,-0.27734375,0.219482422,-0.210205078,0.215576172,-0.259277344,-0.182128906,0.464599609,-0.295166016,-0.425292969,-0.310058594,-0.606445313,0.039642334,0.04284668,0.299316406,-0.534179688,-0.149902344,-0.3046875,0.195678711,0.41796875,0.217773438,-0.173828125,-0.368164063,0.118041992,-0.296386719,0.064941406,-0.115966797,-0.163330078,0.406005859,0.049468994,0.286132813,-0.094482422,-0.524902344,0.08190918,0.015014648,0.110473633,-0.376464844,0.072692871,0.363769531,-0.136962891,0.328613281,-0.312988281,-0.443115234,-0.417236328,0.337402344,-0.021240234,-0.215820313,-0.440185547,-0.185302734,0.143554688,-0.381347656,-0.483642578,-0.183349609,-0.633789063,0.317138672,-0.071166992,0.069824219,-0.080932617,-0.206542969,-0.487548828,-0.117614746,-0.348876953,-0.217529297,0.154418945,-0.11932373,-0.193969727,-0.256103516,0.119506836,-0.386230469,-0.4296875
